label,output,weight_sum_0,weight_sum_1,weight_sum_2,weight_sum_3,weight_sum_4,weight_sum_5,cluster_count_0,cluster_count_1,cluster_count_2,cluster_count_3,cluster_count_4,cluster_count_5,cluster_soft_count_0,cluster_soft_count_1,cluster_soft_count_2,cluster_soft_count_3,cluster_soft_count_4,cluster_soft_count_5,grad_cam_pp_count,intersection_count_grad_cam_pp_0,union_count_grad_cam_pp_0,intersection_soft_count_grad_cam_pp_0,union_soft_count_grad_cam_pp_0,correlation_grad_cam_pp_0,intersection_count_grad_cam_pp_1,union_count_grad_cam_pp_1,intersection_soft_count_grad_cam_pp_1,union_soft_count_grad_cam_pp_1,correlation_grad_cam_pp_1,intersection_count_grad_cam_pp_2,union_count_grad_cam_pp_2,intersection_soft_count_grad_cam_pp_2,union_soft_count_grad_cam_pp_2,correlation_grad_cam_pp_2,intersection_count_grad_cam_pp_3,union_count_grad_cam_pp_3,intersection_soft_count_grad_cam_pp_3,union_soft_count_grad_cam_pp_3,correlation_grad_cam_pp_3,intersection_count_grad_cam_pp_4,union_count_grad_cam_pp_4,intersection_soft_count_grad_cam_pp_4,union_soft_count_grad_cam_pp_4,correlation_grad_cam_pp_4,intersection_count_grad_cam_pp_5,union_count_grad_cam_pp_5,intersection_soft_count_grad_cam_pp_5,union_soft_count_grad_cam_pp_5,correlation_grad_cam_pp_5,grad_cam_count,intersection_count_grad_cam_0,union_count_grad_cam_0,intersection_soft_count_grad_cam_0,union_soft_count_grad_cam_0,correlation_grad_cam_0,intersection_count_grad_cam_1,union_count_grad_cam_1,intersection_soft_count_grad_cam_1,union_soft_count_grad_cam_1,correlation_grad_cam_1,intersection_count_grad_cam_2,union_count_grad_cam_2,intersection_soft_count_grad_cam_2,union_soft_count_grad_cam_2,correlation_grad_cam_2,intersection_count_grad_cam_3,union_count_grad_cam_3,intersection_soft_count_grad_cam_3,union_soft_count_grad_cam_3,correlation_grad_cam_3,intersection_count_grad_cam_4,union_count_grad_cam_4,intersection_soft_count_grad_cam_4,union_soft_count_grad_cam_4,correlation_grad_cam_4,intersection_count_grad_cam_5,union_count_grad_cam_5,intersection_soft_count_grad_cam_5,union_soft_count_grad_cam_5,correlation_grad_cam_5
0.0,-4.474912166595459,22.016023635864258,0.15927597880363464,20.560426712036133,0.015413126908242702,0.19370153546333313,2.6710262298583984,256,88,536,8,35,101,596,252,840,225,123,373,195,10,451,42,791,-0.09204558713873873,86,283,173,447,0.8417242053224918,54,731,184,1035,-0.164781048880497,8,203,15,420,0.13866537061170142,35,230,62,318,0.8077549802137473,2,296,140,568,-0.054650039771234574,167,7,423,22,763,-0.1105523424592313,86,255,151,419,0.7822478883051969,30,703,157,1007,-0.19895446131538536,8,175,10,392,0.11023308518647182,35,202,61,290,0.7125786276713736,1,268,132,540,-0.06650370660323066
0.0,4.079418182373047,0.5218033790588379,4.576959609985352,1.1039036512374878,0.19222719967365265,3.4562864303588867,0.1701759546995163,84,479,147,9,290,15,86,785,837,87,508,806,878,12,962,45,964,-0.07148715850614583,478,1357,781,1663,0.8809365734206345,91,1025,754,1715,-0.11863138435065727,8,887,66,965,0.5311316128714353,287,1168,488,1386,0.5723433354307433,2,893,776,1684,0.22224948761370578,834,3,918,23,920,-0.12353170321394523,478,1313,749,1619,0.6664826705132435,56,981,710,1671,-0.21038315576689967,8,843,53,921,0.2596134414942749,287,1124,482,1342,0.49920956981811526,2,849,765,1640,0.18003680873611813
1.0,13.180062294006348,0.11438778042793274,30.70821762084961,0.21294282376766205,9.809504508972168,14.082777976989746,0.35976913571357727,27,671,41,29,234,22,34,955,704,103,522,889,801,0,828,22,835,-0.030990077695244787,534,1472,779,1756,0.9175221879637937,4,842,512,1505,-0.06141885430564013,26,830,94,904,0.5967290056210702,224,1035,497,1323,0.46431383460617126,13,823,724,1690,0.08822889074868927,792,0,819,22,826,-0.03748577401910712,531,1463,771,1747,0.9195410044250305,3,833,509,1496,-0.0747199471136299,26,821,93,895,0.5732211924918976,224,1026,490,1314,0.43427214445600987,8,814,715,1681,0.0809827685118489
1.0,11.672076225280762,0.7724409699440002,31.778728485107422,0.7385423183441162,15.118802070617676,20.123653411865234,2.769287109375,49,538,70,60,201,106,155,869,504,240,422,770,808,11,857,69,963,-0.0881669549012425,489,1346,762,1677,0.7966040849586399,15,878,364,1312,-0.07638672170583405,60,868,222,1048,0.6761223001170394,192,1009,384,1230,0.6085153433111853,41,914,635,1578,-0.13311316502289072,763,4,812,59,918,-0.10147379250625933,487,1301,722,1632,0.8482188740808907,10,833,351,1267,-0.08773210853782262,59,823,213,1003,0.6185425758136427,192,964,375,1185,0.5820487158203548,11,869,603,1533,-0.15382497821132465
0.0,1.2245204448699951,4.102406024932861,2.463770627975464,4.3717193603515625,2.0018410682678223,2.1180596351623535,1.8522533178329468,252,216,266,88,93,109,385,418,653,342,209,504,343,16,595,61,728,-0.07235095372106809,141,559,255,761,0.6429870891516482,8,609,187,996,-0.08910186788607186,83,431,155,685,0.6442760233535751,86,436,171,552,0.7895113382680152,9,452,270,847,-0.05057468765559951,325,10,577,49,710,-0.08156359990821203,141,541,250,743,0.5861393066072228,4,591,174,978,-0.1018360971809619,79,413,142,667,0.5849557108653332,86,418,168,534,0.6940484839744379,5,434,260,829,-0.05736785302411056
1.0,14.928006172180176,0.12116111814975739,92.1542739868164,0.8858608603477478,39.30514144897461,35.931114196777344,1.57098388671875,154,489,79,94,103,105,99,700,202,435,494,491,703,1,857,44,802,-0.10871203745883214,479,1192,685,1403,0.8002119312993972,8,782,70,905,-0.11918136086746123,88,797,398,1138,0.5253221182461092,103,806,401,1197,0.5951227961455015,24,808,335,1194,-0.0994521484691232,677,1,831,40,776,-0.11008238240211815,474,1166,663,1377,0.8918395111919272,4,756,64,879,-0.12231856358432297,88,771,387,1112,0.5404202303291153,103,780,390,1171,0.5713615790142086,7,782,311,1168,-0.11122292602257723
1.0,18.25228500366211,1.4454516172409058,76.32757568359375,7.103588104248047,17.341272354125977,42.081417083740234,0.3556816875934601,122,282,442,25,122,31,265,561,596,391,287,345,520,2,642,40,785,-0.14856405226638558,281,802,501,1081,0.7915355588659562,81,962,195,1116,-0.2378082691416457,24,545,154,911,0.6561403189936764,122,642,257,807,0.627052392897378,10,551,252,865,-0.06799106999059197,490,2,612,25,755,-0.14673998719367917,281,772,480,1051,0.8511989150197793,52,932,166,1086,-0.23497494244614844,24,515,146,881,0.6253093186458271,122,612,256,777,0.6339646099132182,9,521,243,835,-0.061549065010607286
1.0,14.21531867980957,1.6267848014831543,165.64256286621094,1.6877217292785645,41.16498565673828,48.38093566894531,4.806070804595947,65,486,103,77,62,231,131,636,324,499,539,552,670,9,735,52,801,-0.09364725978124738,485,1156,631,1306,0.8255413265650857,1,773,44,994,-0.2615609893961713,77,747,405,1169,0.6088274473277063,62,732,412,1209,0.5973219882304127,36,901,275,1222,-0.16824206015135762,638,3,703,40,769,-0.09680359432970065,485,1124,615,1274,0.9264469801108212,0,741,38,962,-0.2713055725771342,76,715,381,1137,0.5709135708999659,62,700,404,1177,0.6225018208980191,12,869,249,1190,-0.18329073656657108
0.0,-2.489042043685913,16.445903778076172,0.5801663994789124,13.632145881652832,0.0700727328658104,0.79510897397995,1.2567923069000244,191,277,313,9,167,67,345,525,938,191,287,568,332,2,523,17,677,-0.1426159594402697,144,609,275,857,0.8353891850467778,17,645,328,1270,-0.1740315927533667,9,341,23,523,0.0716370334624709,153,499,237,619,0.7733969556505559,7,399,309,900,-0.048691694688283015,317,0,508,9,662,-0.15454392056593783,144,594,268,842,0.7823857820772322,9,630,315,1255,-0.19049509718120683,8,326,14,508,-0.012389989171565297,153,484,235,604,0.779800877764579,3,384,302,885,-0.056385727599404314
0.0,-3.6364684104919434,16.102582931518555,0.00295862159691751,12.606132507324219,0.06872095167636871,0.0002441616961732507,2.256070852279663,476,3,337,18,0,190,344,67,605,299,115,380,8,1,484,7,352,-0.022434756695918982,2,11,2,75,0.6305092432214006,0,345,7,613,-0.037797354502223754,3,26,6,307,0.3444213737432711,0,8,0,123,-0.020355520053887403,2,198,3,388,-0.012622765948399046,4,0,480,3,348,-0.016716828031203664,2,7,2,71,0.19472437106112772,0,341,3,609,-0.02778803322079628,2,22,2,303,0.5890447473189669,0,4,0,119,-0.01331993295275991,0,194,1,384,-0.016066750445603916
0.0,-0.6147110462188721,1.2413047552108765,0.29319944977760315,3.015347719192505,0.16172687709331512,0.6153088212013245,5.196719169616699,266,215,169,9,119,246,242,342,709,155,266,666,231,0,497,12,473,-0.09674431786370709,94,446,177,573,0.6053023493885095,0,400,213,940,-0.10921221378476982,9,240,22,386,0.3261193095980089,114,350,159,497,0.8188391042331079,14,477,227,897,-0.09736960101778387,219,0,485,6,461,-0.10432602748246679,94,434,174,561,0.5707104793871594,0,388,204,928,-0.11752868898512205,7,228,12,374,0.13273255321789323,114,338,158,485,0.7958989083900292,4,465,215,885,-0.11231404635731099
0.0,-4.336519718170166,25.343761444091797,0.1798529475927353,10.756868362426758,0.039590004831552505,0.16864725947380066,0.3613154888153076,437,147,389,7,25,19,717,306,825,346,66,258,49,0,486,14,766,-0.041248056929695014,18,196,28,355,0.9435798344969298,3,438,34,874,-0.06329381196052912,7,56,8,395,0.056571961677410576,20,74,32,115,0.9811503838887811,1,68,36,307,0.005551863460757644,41,0,478,7,758,-0.039409860759036956,16,188,24,347,0.9462110090002983,1,430,27,866,-0.060803951166668625,5,48,5,387,0.01208455756096917,19,66,30,107,0.9817478248902952,0,60,31,299,0.004395067603809098
0.0,-2.2709238529205322,11.10106086730957,0.05761869624257088,18.294151306152344,0.007047724910080433,0.008942065760493279,3.669203042984009,368,28,436,0,1,191,498,77,707,245,93,349,19,2,387,6,517,-0.033666827193479555,14,47,17,96,0.9760129386605393,0,455,16,726,-0.049190380276256405,0,19,0,264,-0.03838660233568977,1,20,7,112,0.4703743353061884,2,210,14,368,-0.02596994790402173,16,1,384,3,514,-0.03407291006671026,14,44,16,93,0.9710956183402671,0,452,13,723,-0.048515986881717967,0,16,0,261,-0.03772770758595958,1,17,7,109,0.4659591797655145,0,207,12,365,-0.026716409258745532
0.0,-2.694157123565674,2.7912604808807373,0.0035347400698810816,5.089811325073242,0.022933630272746086,0.0031798849813640118,4.602770805358887,452,28,194,6,6,338,348,49,534,175,111,479,19,1,471,4,367,-0.0281114343518823,9,47,11,68,0.49613747093093247,0,213,14,553,-0.03235348753178444,2,25,2,194,0.16279489244662693,6,25,11,130,0.6306440660736168,1,357,15,498,-0.03333772734264839,18,0,470,3,366,-0.02804436119633682,9,46,10,67,0.45620202124658404,0,212,13,552,-0.032153981675702506,2,24,2,193,0.16441327814684667,6,24,11,129,0.6464458008195146,1,356,15,497,-0.0330803932600065
0.0,-3.883047103881836,38.709964752197266,0.05254187434911728,40.81722640991211,0.03489752858877182,0.15303808450698853,0.5224819779396057,322,32,633,3,23,11,795,165,939,365,67,155,200,52,522,112,995,-0.10280523497157788,32,232,145,365,0.5731051295341735,86,833,190,1139,-0.1727118203768254,3,203,71,565,0.21941113769020637,22,223,39,267,0.8289481003663068,5,211,83,355,-0.024722657161701016,105,21,427,31,900,-0.10874334117324123,32,137,86,270,0.5148978819507708,22,738,95,1044,-0.1826229962178423,3,108,19,470,0.13573712634318014,22,128,30,172,0.8074752700727585,5,116,64,260,-0.024835877641296515
0.0,-0.547626256942749,0.06554632633924484,0.0,0.07729244232177734,0.0012560239993035793,0.00017720414325594902,0.3823690414428711,827,0,59,0,0,138,63,0,196,43,104,195,1,0,828,0,64,-0.007200778389330079,0,1,0,1,,0,60,1,197,0.6960589852580098,0,1,0,44,-0.005621634471718181,0,1,0,105,-0.006671742836718609,1,139,1,196,0.23637007049800207,0,0,827,0,63,,0,0,0,0,,0,59,0,196,,0,0,0,43,,0,0,0,104,,0,138,0,195,
0.0,-4.460028171539307,4.536233901977539,0.6975293755531311,5.297158718109131,0.38890597224235535,0.3061292767524719,21.808391571044922,286,60,162,17,21,478,375,115,331,189,243,645,94,1,380,15,469,-0.05597614002301273,34,154,72,209,0.9410711211741032,0,256,21,425,-0.061527525616418215,10,111,22,283,0.21217666390267798,19,115,45,337,0.4822989174951579,30,572,85,739,-0.050850622253599216,69,1,355,9,444,-0.05105193321448928,32,129,55,184,0.9133701651384383,0,231,19,400,-0.056718987445699295,10,86,17,258,0.2150101692328021,19,90,35,312,0.4743794251537909,7,547,60,714,-0.07184962976477066
0.0,-4.512375354766846,21.690702438354492,1.05043625831604,39.59815979003906,0.07440558075904846,0.3761060833930969,7.385096549987793,281,35,464,1,13,230,592,125,680,116,113,469,78,1,359,27,670,-0.06096562603607672,30,113,64,203,0.9536521665397403,11,542,26,758,-0.10877664962114869,1,79,15,194,0.4572021757800013,12,91,39,191,0.4318627794979468,23,308,70,547,-0.026121546997002008,53,0,334,15,645,-0.058740991546547786,30,88,43,178,0.9623238253218411,4,517,15,733,-0.10481602514680204,1,54,12,169,0.45595958947737897,11,66,26,166,0.4042765889030964,7,283,49,522,-0.02892874647711607
0.0,-4.47546911239624,48.15153503417969,0.05315188318490982,23.38010597229004,0.024071982130408287,0.13398949801921844,1.5710604190826416,439,84,438,2,30,31,629,247,876,347,63,240,71,4,510,13,700,-0.0823896988242081,29,155,56,318,0.38533128314066,5,509,68,947,-0.11065724350264801,2,73,11,418,0.0588064012450679,28,101,41,134,0.9384370282107752,3,102,63,311,-0.02857085005365384,65,2,504,8,694,-0.0799864020882754,29,149,54,312,0.3686584118420454,2,503,63,941,-0.10774782151350282,2,67,7,412,0.04488331923953534,28,95,40,128,0.9407755659409872,2,96,60,305,-0.02851590401175479
0.0,-5.075319290161133,4.241921424865723,0.06258125603199005,11.466789245605469,0.021019067615270615,0.11097575724124908,24.71560287475586,214,15,266,4,30,495,573,44,685,271,187,712,75,0,289,9,648,-0.05703302438505962,14,90,39,119,0.8682974956842322,8,341,62,760,-0.06182749086320764,4,79,7,346,0.12808017702810148,30,105,50,262,0.8539323338280426,19,570,64,787,-0.06879443719560449,67,0,281,5,640,-0.06182950414846464,14,82,38,111,0.8255713971614739,5,333,54,752,-0.06721785592710054,4,71,6,338,0.12291137286145065,30,97,46,254,0.8567283212561284,14,562,59,779,-0.07492069497695575
0.0,-4.415478229522705,21.87613868713379,0.0009802927961573005,39.30868911743164,0.07268136739730835,0.0006086605135351419,4.168064117431641,244,4,668,0,0,108,889,11,976,611,52,374,21,5,265,14,910,-0.028978660484601647,4,25,8,32,0.6628056090638371,10,689,21,997,-0.02436491538767093,0,21,11,632,0.6297172092818989,0,21,1,73,0.057565495579369935,2,129,10,395,-0.022446511103294778,5,0,249,0,894,-0.051558716746406726,4,9,5,16,0.033306783919557444,1,673,5,981,-0.05704513713302871,0,5,0,616,-0.008367690129831403,0,5,0,57,-0.007960144523856147,0,113,4,379,-0.0218553858205716
0.0,-5.410168647766113,45.613731384277344,0.008305483497679234,27.725290298461914,0.013328048400580883,0.023101413622498512,4.304263114929199,548,4,295,1,2,174,661,16,631,323,88,327,11,6,559,7,672,-0.03173287407334469,2,15,4,27,0.31867265683027934,0,306,5,642,-0.036845866525291086,1,12,3,334,0.011569785109860252,0,13,3,99,0.22252704347115332,2,185,5,338,-0.0178005565367905,1,0,549,0,662,-0.020207087196886808,1,5,1,17,0.6313013495072399,0,296,0,632,-0.019637362799659136,0,2,0,324,-0.011854556567384177,0,3,1,89,0.09649198438992518,0,175,1,328,-0.008863429802458196
0.0,-5.980956554412842,14.253235816955566,7.942019874462858e-05,5.818983554840088,0.027903420850634575,0.0003343075804878026,15.591501235961914,435,5,191,0,0,393,602,10,653,450,127,507,1,0,436,0,603,-0.011029733087671844,0,6,0,11,-0.0025834977437888366,1,192,1,654,0.002983451187078632,0,1,1,451,0.03723431473307421,0,1,1,128,0.5190798588205217,0,394,1,508,-0.011932632410083343,0,0,435,0,602,,0,5,0,10,,0,191,0,653,,0,0,0,450,,0,0,0,127,,0,393,0,507,
1.0,16.575605392456055,0.9522391557693481,85.71537017822266,2.783379077911377,6.933139324188232,19.931753158569336,0.3154776692390442,53,574,290,1,88,18,197,803,650,188,314,567,805,24,858,77,1002,-0.13535705887135316,560,1379,774,1608,0.8640930077719777,126,1095,454,1455,-0.14889730480476374,1,806,129,993,0.6953272308945816,88,893,312,1119,0.5105908163254792,6,823,523,1372,0.0880408997991024,761,12,814,51,958,-0.13654515316841387,560,1335,742,1564,0.9484780065386978,94,1051,414,1411,-0.15135299615402634,1,762,121,949,0.6318389326942531,88,849,312,1075,0.45449844838926456,6,779,522,1328,0.07250724633418401
0.0,5.8528337478637695,6.799039840698242,6.383275508880615,1.2712665796279907,2.6474833488464355,7.771988868713379,1.453080415725708,538,88,102,44,58,194,271,173,352,193,197,419,181,6,719,31,452,-0.039904111518246174,86,269,163,354,0.9228877173811126,13,283,75,533,-0.04394632262028648,13,225,42,374,0.7671278068811963,53,239,88,378,0.8280588962801251,10,375,123,600,-0.016162104875166016,169,5,707,22,440,-0.0390896001172523,85,257,155,342,0.9273728404889682,7,271,66,521,-0.04320345990365596,13,213,41,362,0.7885432545759189,52,227,85,366,0.839603440607048,7,363,119,588,-0.015616378819378373
1.0,13.600713729858398,0.628028929233551,162.35940551757812,1.3789186477661133,18.454530715942383,42.30598068237305,1.540226697921753,16,799,65,18,94,32,158,952,219,308,497,572,948,4,964,103,1106,-0.16781343399598486,794,1747,932,1900,0.7741006304247675,17,1013,152,1167,-0.17943296923934934,18,966,282,1256,0.4498203977233856,94,1042,489,1445,0.6228205679623436,21,980,543,1520,-0.1297068330146644,899,1,915,75,1057,-0.16433116950768772,777,1698,885,1851,0.9297729294789158,9,964,119,1118,-0.18169844751037617,17,917,272,1207,0.4000783661789924,94,993,460,1396,0.5474541321931511,1,931,504,1471,-0.13518512152641626
1.0,9.065040588378906,0.34508898854255676,32.38068389892578,0.3859945833683014,9.548916816711426,5.505321502685547,0.43953657150268555,342,364,62,56,56,144,139,491,283,220,333,556,474,3,816,33,613,-0.07096617880918285,352,838,461,965,0.8818329775868031,2,536,102,757,-0.042755388883736686,51,530,164,694,0.5400483394829637,52,530,223,807,0.48368613126640436,14,618,314,1030,-0.08401591832103414,459,2,801,27,598,-0.07463352299149649,349,823,446,950,0.9214995320305807,0,521,97,742,-0.04449066623547458,51,515,159,679,0.5310653975047592,52,515,218,792,0.4450266086947707,5,603,303,1015,-0.08943132453296765
1.0,11.99427318572998,0.002825621049851179,151.9929962158203,0.03566374257206917,7.917129993438721,24.407005310058594,1.2698794603347778,3,907,5,3,64,42,44,1000,43,130,520,542,996,0,999,42,1040,-0.06299284987407552,907,1903,995,1996,0.7066729193127629,5,1001,43,1039,-0.04708896293546598,3,999,130,1126,0.6029867596333304,64,1060,513,1516,0.5796332911988485,17,1038,517,1538,-0.20243156532556383,960,0,963,41,1004,-0.08120570148708295,888,1867,959,1960,0.906825919001355,3,965,39,1003,-0.060859081986014814,3,963,128,1090,0.5120037993147901,64,1024,496,1480,0.44839019298811034,2,1002,481,1502,-0.2549083124392862
1.0,12.88619613647461,2.7172183990478516,106.32788848876953,1.2401301860809326,7.233642578125,28.19511604309082,0.3224073052406311,49,745,123,13,92,2,95,932,436,202,431,707,903,7,952,33,998,-0.1088219644958758,739,1648,896,1835,0.8849800583079509,53,1026,340,1339,-0.22644303864533663,13,916,147,1105,0.5373687944160852,90,995,423,1334,0.515085088733112,1,905,680,1610,0.09071170859469493,880,4,929,26,975,-0.11172151471487099,739,1625,874,1812,0.9628962845929009,33,1003,319,1316,-0.23276053365487098,13,893,147,1082,0.4192722806236382,90,972,417,1311,0.5363822737311029,1,882,679,1587,0.10568996254632554
1.0,14.509142875671387,0.6679069399833679,119.55089569091797,1.307768702507019,21.43902015686035,36.26698684692383,0.7138056755065918,86,674,116,19,107,22,155,847,382,283,453,541,836,12,922,67,991,-0.155628508243766,655,1510,817,1683,0.8435723726006811,42,952,275,1218,-0.1561295518654999,19,855,229,1119,0.6031558981482549,100,943,431,1289,0.636072397200286,8,858,496,1377,-0.06360094391596581,817,11,903,56,972,-0.15505776410735395,652,1491,802,1664,0.9435247475547527,31,933,261,1199,-0.1582056766736542,19,836,223,1100,0.5934684001058296,100,924,429,1270,0.6204761767040408,4,839,486,1358,-0.06848559234561044
1.0,14.972434043884277,0.25454431772232056,108.71788787841797,0.14044709503650665,9.129773139953613,16.14779281616211,1.5816267728805542,222,534,58,14,47,149,171,617,216,262,365,629,619,1,841,45,790,-0.16758642303120824,531,1153,602,1236,0.8485231432694426,5,677,70,835,-0.08726938581129795,14,633,201,881,0.5192412821777805,43,666,273,984,0.5750166290047866,25,768,415,1248,-0.14389618868238882,593,0,815,38,764,-0.1710053474843632,528,1127,581,1210,0.9571795625848754,3,651,63,809,-0.09060134990344455,14,607,193,855,0.5152077945822079,41,640,265,958,0.47701203031352574,7,742,391,1222,-0.14873772475985836
1.0,14.582796096801758,0.4796970784664154,27.604171752929688,1.5308176279067993,17.803321838378906,15.064537048339844,3.511094093322754,41,515,100,126,142,100,91,831,455,325,408,830,771,3,812,33,862,-0.04946601411891899,430,1286,706,1602,0.8499797223157113,11,871,266,1226,-0.04000008880782501,125,897,282,1096,0.8069261562676023,136,913,368,1179,0.530240820518472,66,871,676,1601,-0.0823695110271886,712,2,753,28,803,-0.05537848078032209,429,1227,664,1543,0.9060474350353,3,812,256,1167,-0.05584203682743319,125,838,255,1037,0.8123443126437944,135,854,345,1120,0.49040403464635385,18,812,622,1542,-0.09679797474780587
1.0,10.865803718566895,2.0780029296875,35.22655487060547,3.612973690032959,21.695510864257812,15.021496772766113,1.691506028175354,104,421,232,57,136,74,256,745,669,261,312,602,514,3,618,22,770,-0.1075719314470154,309,935,474,1259,0.8933666333412932,14,746,262,1183,-0.11560526795681893,42,571,149,775,0.7148229684729138,122,650,272,826,0.5544759804757495,24,588,391,1116,-0.0234434577589583,490,1,594,8,746,-0.10462349610738667,309,911,457,1235,0.9274060447187771,5,722,247,1159,-0.1123309797716444,40,547,145,751,0.8036479380988637,122,626,268,802,0.5698985318012246,13,564,372,1092,-0.03512600522992086
1.0,10.813141822814941,1.0739707946777344,23.96319007873535,1.43796968460083,10.084870338439941,20.782135009765625,3.2778470516204834,61,409,120,131,189,114,146,724,387,386,405,765,808,7,869,77,954,-0.05850050043141116,396,1217,693,1532,0.8033391195773353,49,928,276,1195,-0.1224833141877591,131,939,337,1194,0.653611778916164,186,997,382,1213,0.6927406844500084,39,922,651,1573,-0.09045626641097011,746,3,807,60,892,-0.059055660299464845,393,1155,649,1470,0.7954652335944645,24,866,243,1133,-0.12922898704325655,129,877,310,1132,0.6626186479269388,182,935,359,1151,0.7420420279397612,15,860,608,1511,-0.10871413848004534
1.0,7.747852802276611,0.07753437012434006,17.346088409423828,0.8944960832595825,12.81078815460205,9.069146156311035,1.9504897594451904,153,320,58,220,114,159,101,551,367,455,332,747,696,1,849,39,797,-0.07558216867563862,320,1016,548,1247,0.9022853370779981,4,754,233,1063,-0.1001971426501545,219,916,419,1151,0.7292302496267818,111,810,256,1028,0.5620805355837515,41,855,576,1443,-0.11352189692007697,659,1,812,30,760,-0.07477098317192978,319,979,531,1210,0.9128333252927742,0,717,218,1026,-0.10588215952757593,213,879,397,1114,0.7894480382865415,110,773,248,991,0.5594831707413436,16,818,541,1406,-0.12818806989950673
0.0,0.05342037230730057,6.684889793395996,1.030982255935669,3.032731056213379,0.02980687841773033,0.8053410649299622,0.7481781840324402,261,324,264,1,80,94,340,571,838,186,189,546,250,4,511,12,590,-0.07633668369367017,156,574,233,821,0.8934289741734065,19,514,211,1088,-0.11263428922959552,0,251,12,436,0.22666919726679827,68,330,143,439,0.651489441560159,3,344,227,796,-0.031566737366555415,240,1,501,6,580,-0.08674713453227115,156,564,224,811,0.8244513826694777,13,504,202,1078,-0.127876263337265,0,241,10,426,0.21995938881968236,68,320,143,429,0.6581970111809659,2,334,224,786,-0.038182555480191664
1.0,5.7554030418396,2.1149940490722656,12.933112144470215,5.115050315856934,12.9069185256958,10.92516803741455,2.255063772201538,165,197,173,146,98,245,259,444,431,522,384,668,463,7,628,65,722,-0.11009931094637507,187,660,390,907,0.7773240999520219,8,636,89,894,-0.13645725042719187,128,609,302,985,0.7468704837979137,96,561,258,847,0.6078234935324095,37,708,334,1131,-0.1142156834897247,419,4,584,51,678,-0.11170588714406345,176,616,355,863,0.7882052909424865,4,592,74,850,-0.139133171149364,126,565,287,941,0.7582170366530396,95,517,239,803,0.6138005903266707,14,664,294,1087,-0.13400572863448337
0.0,9.371626853942871,4.195707321166992,25.6083927154541,8.6895170211792,7.047895908355713,1.6346811056137085,0.3571135401725769,125,347,463,12,38,39,315,663,793,189,133,447,284,8,409,45,599,-0.06591643424307708,211,631,265,947,0.9331303450923889,13,747,137,1077,-0.12150995433836288,12,296,70,473,0.7890376359095609,36,322,106,417,0.3988728442753032,4,323,217,731,-0.00796391018546069,274,3,399,39,589,-0.07044843408062051,211,621,260,937,0.9622637852228045,10,737,131,1067,-0.1167280249687294,12,286,67,463,0.7888142424883301,36,312,99,407,0.34052540514534224,2,313,213,721,-0.006339575472347951
1.0,9.640070915222168,20.795564651489258,46.39251708984375,11.473886489868164,20.20144271850586,29.235565185546875,1.5961990356445312,258,296,163,66,122,119,501,527,479,390,391,482,537,27,795,143,1038,-0.23294824090401578,291,833,497,1064,0.8355921919139571,26,700,122,1016,-0.24698023187925697,62,603,240,927,0.7034550784921811,121,659,320,928,0.6737512789843579,10,656,277,1019,-0.12942144855606125,490,10,748,102,991,-0.23829146067829965,287,786,461,1017,0.8798525691889139,5,653,82,969,-0.2534992434397594,61,556,216,880,0.7045573592741292,121,612,306,881,0.6914376327451592,6,609,262,972,-0.1351445073340107
0.0,-6.609610080718994,33.68003845214844,0.13042141497135162,18.697765350341797,0.10170532017946243,0.0018165563233196735,8.876444816589355,382,12,403,8,0,219,793,65,760,464,53,513,25,3,407,10,818,-0.042184212544622054,11,37,16,90,0.8980055804576687,1,428,13,785,-0.060169780834815154,8,33,24,489,0.8579142059350872,0,25,2,78,0.15876648436114635,2,244,15,538,-0.0354492814668449,20,2,402,9,813,-0.03997573267762407,11,32,16,85,0.9049712615637626,1,423,10,780,-0.0568654227627559,6,28,19,484,0.8432968282909635,0,20,2,73,0.134028140946393,0,239,11,533,-0.034695671293698674
1.0,10.530829429626465,19.765583038330078,13.090384483337402,15.651623725891113,24.76430320739746,13.99043083190918,3.2636430263519287,473,131,149,84,67,120,396,293,342,313,231,409,313,4,786,51,709,-0.14262862619302533,127,444,270,606,0.5856241191636838,5,462,40,655,-0.14762768078855731,84,397,200,626,0.7946418061017897,64,380,149,544,0.5858479550102189,29,433,194,722,-0.022295739736975188,284,1,757,43,680,-0.1378835384400722,125,415,246,577,0.6097469174885315,1,433,32,626,-0.142735847573766,83,368,182,597,0.8379412285045619,64,351,135,515,0.5619535401164609,10,404,169,693,-0.0437813290857029
0.0,-9.284200668334961,106.8609848022461,0.0,51.14704513549805,0.016665257513523102,0.00015222086221911013,11.35077953338623,460,0,282,0,0,282,791,0,751,281,85,571,0,0,460,0,791,,0,0,0,0,,0,282,0,751,,0,0,0,281,,0,0,0,85,,0,282,0,571,,0,0,460,0,791,,0,0,0,0,,0,282,0,751,,0,0,0,281,,0,0,0,85,,0,282,0,571,
