label,output,weight_sum_0,weight_sum_1,weight_sum_2,weight_sum_3,weight_sum_4,weight_sum_5,cluster_count_0,cluster_count_1,cluster_count_2,cluster_count_3,cluster_count_4,cluster_count_5,intersection_count_grad_cam_pp_0,intersection_count_grad_cam_pp_1,intersection_count_grad_cam_pp_2,intersection_count_grad_cam_pp_3,intersection_count_grad_cam_pp_4,intersection_count_grad_cam_pp_5,union_count_grad_cam_pp_0,union_count_grad_cam_pp_1,union_count_grad_cam_pp_2,union_count_grad_cam_pp_3,union_count_grad_cam_pp_4,union_count_grad_cam_pp_5,intersection_count_grad_cam_0,intersection_count_grad_cam_1,intersection_count_grad_cam_2,intersection_count_grad_cam_3,intersection_count_grad_cam_4,intersection_count_grad_cam_5,union_count_grad_cam_0,union_count_grad_cam_1,union_count_grad_cam_2,union_count_grad_cam_3,union_count_grad_cam_4,union_count_grad_cam_5
0.0,-8.660041809082031,16.138553619384766,0.6769623160362244,16.2835750579834,0.31605514883995056,0.32299306988716125,47.87271499633789,191,46,186,7,5,589,5,347,41,202,10,342,7,163,5,161,88,745,1,256,39,111,5,251,7,72,5,70,8,654
0.0,-7.524613857269287,12.605789184570312,0.8369119763374329,7.584660053253174,0.8537851572036743,0.6226211190223694,43.335968017578125,285,41,75,40,15,568,5,494,41,250,6,284,38,249,15,224,104,777,2,404,41,160,2,194,37,159,15,134,22,687
0.0,-6.395467758178711,17.583009719848633,0.8999744057655334,12.873604774475098,0.3568194508552551,2.9618637561798096,29.023418426513672,350,25,116,10,35,488,3,464,24,139,4,230,9,124,35,149,39,602,1,425,23,100,2,191,9,85,33,110,7,563
0.0,-7.217150688171387,33.82027053833008,0.008698677644133568,53.05644226074219,0.03547835350036621,0.006026066839694977,13.87372875213623,341,3,457,4,1,218,0,362,3,24,7,478,3,25,1,22,7,239,0,349,3,11,2,465,2,12,1,9,0,226
0.0,-4.333171367645264,4.006433010101318,3.2528154850006104,8.907209396362305,1.9427250623703003,3.575101613998413,35.28861999511719,212,78,92,49,66,527,1,529,70,395,6,409,47,366,60,383,133,844,0,411,68,277,4,291,45,248,58,265,24,726
0.0,-5.460362911224365,39.99946594238281,2.032745122909546,18.16991424560547,2.11088228225708,2.4906227588653564,29.355186462402344,255,89,150,30,39,461,8,549,88,383,18,444,27,324,36,333,117,755,1,428,84,262,2,323,24,203,34,212,28,634
0.0,-4.800065994262695,14.267047882080078,2.2517013549804688,9.440093040466309,2.3389499187469482,1.5634210109710693,18.86982536315918,155,129,160,72,64,444,12,548,118,522,25,553,69,465,59,457,110,837,7,429,116,403,6,434,68,346,59,338,18,718
0.0,-7.330864429473877,0.7128247022628784,0.5657292008399963,2.1706604957580566,0.155950665473938,2.109154462814331,73.42616271972656,85,73,60,19,67,720,0,298,63,286,7,273,12,232,49,280,82,933,0,216,63,204,0,191,12,150,38,198,18,851
0.0,-11.990159034729004,22.895275115966797,0.2634948790073395,32.30999755859375,0.17396430671215057,0.1298345923423767,57.081417083740234,141,27,183,12,8,653,0,247,26,133,7,289,10,118,8,114,55,759,0,190,26,76,1,232,10,61,8,57,4,702
0.0,-3.674879312515259,5.0318756103515625,2.499868631362915,5.095708847045898,0.6200882792472839,2.6739256381988525,23.723909378051758,284,83,115,17,45,480,2,499,80,298,0,330,17,232,38,260,78,695,0,425,78,224,0,256,15,158,38,186,10,621
0.0,-5.9346489906311035,57.329010009765625,1.9478732347488403,33.934837341308594,0.6168754696846008,1.4207967519760132,27.061283111572266,317,67,251,9,38,342,5,511,59,261,17,445,8,203,37,232,68,536,4,438,59,188,7,372,8,130,33,159,10,463
0.0,-3.686429262161255,6.825049877166748,0.12921078503131866,4.243130683898926,0.06477677077054977,0.059126049280166626,4.134476184844971,512,64,175,0,20,253,1,590,35,142,8,253,0,78,19,98,15,331,0,574,34,126,3,237,0,62,19,82,6,315
0.0,-5.8824310302734375,6.736573696136475,0.9895948171615601,14.380517959594727,0.2609858810901642,1.1285004615783691,33.64306640625,128,67,270,6,28,525,7,315,55,254,19,457,6,193,27,215,73,712,5,235,54,174,9,377,6,113,27,135,6,632
0.0,-5.577024936676025,5.038677215576172,0.2655166983604431,10.169737815856934,0.18170955777168274,1.03226900100708,18.600767135620117,424,10,176,5,18,391,0,483,7,69,8,235,5,64,15,77,24,450,0,453,7,39,0,205,5,34,15,47,2,420
0.0,-8.827323913574219,34.393001556396484,1.007920503616333,35.036476135253906,0.05101553350687027,0.3065788745880127,24.470182418823242,195,89,489,7,27,217,9,472,84,366,71,766,7,284,27,304,79,494,6,363,83,257,33,657,7,175,27,195,12,385
0.0,-6.070585250854492,75.16355895996094,0.2123069316148758,69.93472290039062,0.15135706961154938,0.014564386568963528,1.5592960119247437,534,10,379,3,0,98,12,571,9,47,11,416,3,40,0,37,2,135,3,549,8,25,1,394,3,18,0,15,0,113
0.0,-7.799664497375488,32.026206970214844,2.4859888553619385,24.173784255981445,0.6231613755226135,0.15876196324825287,49.26612091064453,285,49,173,15,0,502,6,407,45,171,4,295,15,137,0,122,52,624,0,350,45,114,2,238,15,80,0,65,3,567
0.0,-5.202906131744385,17.77533721923828,0.03827624022960663,40.98941421508789,0.018470076844096184,0.1411455273628235,3.0071918964385986,172,70,657,0,24,101,11,368,70,266,85,853,0,196,24,220,6,297,5,325,70,223,49,810,0,153,24,177,5,254
0.0,6.609173774719238,44.114253997802734,12.439465522766113,36.25762176513672,15.309294700622559,8.584700584411621,2.4220824241638184,415,131,192,52,60,174,12,700,130,416,19,477,51,337,60,345,13,459,3,664,127,380,7,441,51,301,59,309,2,423
0.0,-5.159705638885498,33.33216094970703,0.038006220012903214,29.122821807861328,0.005033697467297316,0.02263346128165722,2.6217479705810547,526,14,359,0,1,124,2,562,14,50,18,395,0,36,1,37,1,160,0,545,14,33,3,378,0,19,1,20,1,143
0.0,-2.074305534362793,10.336588859558105,4.209343910217285,13.57729434967041,0.5666821599006653,1.6000622510910034,27.352201461791992,110,149,306,8,48,403,29,523,147,562,94,719,8,421,47,461,88,816,14,406,147,445,50,602,7,304,46,344,32,699
0.0,-9.1904935836792,26.300018310546875,0.08934751152992249,22.36486053466797,0.013302198611199856,0.03826989233493805,16.200979232788086,605,10,115,0,3,291,0,637,8,42,5,147,0,32,3,35,16,323,0,616,6,21,0,126,0,11,3,14,2,302
1.0,9.501215934753418,28.98802375793457,21.523340225219727,28.60563087463379,24.889278411865234,20.76415252685547,2.7056078910827637,181,235,237,138,159,74,14,807,228,861,52,863,138,764,158,785,36,700,8,739,223,793,19,795,138,696,156,717,14,632
0.0,-2.9438178539276123,19.432767868041992,0.08257897943258286,34.246917724609375,0.01110952440649271,0.14670124650001526,0.624344527721405,214,66,714,0,25,5,1,267,17,119,11,767,0,53,24,78,0,58,0,262,17,114,7,762,0,48,24,73,0,53
0.0,-1.537562608718872,2.4160890579223633,0.3082946240901947,6.546907424926758,0.005568769294768572,0.2706281840801239,1.8044081926345825,424,138,226,1,47,188,7,671,138,385,41,473,1,248,47,294,13,435,7,656,138,370,30,458,1,233,47,279,9,420
0.0,-0.5580421686172485,0.0392233245074749,2.431787606838043e-06,0.23993223905563354,0.0016122234519571066,0.00030497266561724246,0.41325438022613525,777,0,65,0,0,182,0,778,0,1,0,66,0,1,0,1,1,183,0,777,0,0,0,65,0,0,0,0,0,182
0.0,-6.110495567321777,82.52572631835938,0.002133424859493971,20.5643367767334,0.010504099540412426,0.0010292967781424522,7.3081374168396,591,1,202,0,0,230,2,611,1,21,11,222,0,20,0,20,6,250,0,597,1,7,4,208,0,6,0,6,1,236
0.0,-4.112505912780762,16.15725326538086,0.0656951367855072,14.577709197998047,0.2781344950199127,0.1461159884929657,3.9297373294830322,661,0,172,12,2,177,1,696,0,35,1,207,11,47,2,37,20,212,0,681,0,20,0,192,11,32,2,22,7,197
0.0,-5.001247406005859,14.439140319824219,0.0019295356469228864,2.7676806449890137,0.020343638956546783,0.005621697288006544,10.656903266906738,537,31,158,0,3,295,8,608,31,102,21,229,0,71,3,74,8,366,5,596,31,90,18,217,0,59,3,62,2,354
0.0,-8.406956672668457,25.356990814208984,0.0030173470731824636,18.62706184387207,0.026591194793581963,0.001587254460901022,47.8358039855957,395,0,112,0,0,517,0,396,0,1,0,113,0,1,0,1,1,518,0,395,0,0,0,112,0,0,0,0,0,517
0.0,-3.436037540435791,6.236736297607422,0.31567302346229553,10.263582229614258,0.12944532930850983,0.4356643259525299,6.065122604370117,205,18,354,5,8,434,1,268,17,81,6,417,5,68,6,71,28,497,1,241,16,54,3,390,5,41,6,44,5,470
0.0,-5.622026443481445,3.0823569297790527,0.006191037595272064,4.00114107131958,0.025085216388106346,0.0006002680747769773,25.242942810058594,291,2,168,2,1,560,0,296,1,7,0,173,2,7,1,6,1,565,0,295,1,6,0,172,2,6,1,5,0,564
0.0,-4.344460487365723,5.675045013427734,0.9174556136131287,1.1615383625030518,0.05962401255965233,2.4206974506378174,13.500425338745117,533,20,58,9,44,360,4,673,19,160,1,198,9,149,44,184,63,500,1,612,19,99,0,137,8,88,41,123,10,439
0.0,-4.779077053070068,7.399522304534912,0.13268651068210602,5.32148551940918,0.012783482670783997,0.07938317209482193,17.432300567626953,338,3,227,1,1,454,0,369,3,34,1,258,0,32,1,32,26,485,0,348,2,13,1,237,0,11,1,11,6,464
1.0,10.72045612335205,0.15020401775836945,105.85857391357422,0.4122018814086914,8.384902954101562,17.976537704467773,8.800700187683105,182,447,47,18,23,307,0,699,446,964,0,564,17,535,22,540,32,824,0,670,443,935,0,535,15,506,22,511,8,795
1.0,15.679425239562988,5.904747009277344,302.2579040527344,2.346566677093506,28.390607833862305,56.30350112915039,2.26312255859375,83,802,85,3,37,14,5,932,795,1651,7,934,3,852,37,886,2,863,2,926,794,1645,6,928,3,846,37,880,1,857
1.0,9.460603713989258,9.543107986450195,118.61469268798828,9.599531173706055,20.3973388671875,22.037267684936523,0.7616878747940063,110,645,158,39,61,11,39,933,640,1468,39,981,39,862,60,884,6,834,12,873,635,1408,14,921,39,802,60,824,3,774
1.0,14.706270217895508,0.054941821843385696,346.5894470214844,0.06193890422582626,7.451683044433594,35.0846061706543,1.5859225988388062,34,824,16,24,16,110,0,923,824,1713,0,905,24,913,16,905,25,999,0,896,822,1686,0,878,20,886,16,878,4,972
0.0,-5.246820449829102,20.41339683532715,1.1407653093338013,13.076333999633789,0.9399768114089966,0.4074098765850067,33.908939361572266,316,45,214,13,19,417,8,467,44,196,4,365,13,164,18,170,64,568,3,407,43,136,1,305,13,104,17,110,14,508
1.0,9.225821495056152,18.079002380371094,124.52146911621094,5.624842643737793,11.08178424835205,14.05661678314209,2.656564474105835,240,641,75,20,14,34,31,957,635,1358,12,792,20,737,13,731,6,751,11,928,635,1329,8,763,19,708,13,702,2,722
1.0,17.29317855834961,1.3811864852905273,157.63357543945312,0.5730347037315369,27.847139358520508,27.407236099243164,0.7093717455863953,221,596,48,24,60,75,10,898,581,1273,2,725,24,701,59,737,1,752,6,888,577,1263,1,715,24,691,59,727,0,742
1.0,17.792430877685547,0.5408148765563965,112.98905944824219,0.24109822511672974,20.931303024291992,29.500925064086914,1.260504961013794,235,472,65,41,46,165,2,812,464,1049,5,642,41,618,44,623,21,742,1,787,461,1024,1,617,41,593,44,598,4,717
1.0,8.50504207611084,0.44631168246269226,77.1945571899414,0.9159913063049316,5.297202110290527,6.22945499420166,8.739437103271484,19,527,36,19,20,403,1,677,519,1185,22,694,19,677,20,678,77,1061,0,575,504,1083,2,592,16,575,19,576,15,959
1.0,4.960562229156494,13.118952751159668,10.615755081176758,18.092479705810547,4.485225200653076,3.6263763904571533,1.8573557138442993,351,90,455,12,22,94,20,513,87,252,15,617,12,174,19,184,9,256,8,485,86,224,4,589,12,146,19,156,5,228
1.0,5.997920513153076,0.44631168246269226,77.1945571899414,0.9159913063049316,5.297202110290527,6.22945499420166,8.739437103271484,19,527,36,19,20,403,2,680,519,1188,20,697,19,680,20,681,81,1064,0,581,508,1089,4,598,16,581,19,582,15,965
0.0,-2.4632925987243652,1.851883053779602,0.946906328201294,1.6395659446716309,1.0780861377716064,0.7073293328285217,15.356142044067383,352,42,87,53,30,460,2,513,41,203,0,248,41,214,30,191,47,621,2,462,40,152,0,197,35,163,30,140,3,570
0.0,-3.1020727157592773,0.2496645152568817,0.8962565064430237,0.9393101930618286,1.957878589630127,0.6001635789871216,31.904027938842773,116,54,89,65,21,679,3,371,48,309,9,344,64,320,20,276,111,934,2,259,46,197,3,232,56,208,20,164,16,822
0.0,-6.396472930908203,78.27777862548828,0.40000391006469727,17.89598846435547,0.5757900476455688,0.33488553762435913,7.401215076446533,507,6,405,27,5,74,4,561,5,60,10,459,27,81,5,59,3,128,2,545,5,44,2,443,24,65,5,43,0,112
0.0,-5.9842448234558105,52.31926727294922,1.1299527883529663,7.263680934906006,1.6162619590759277,3.2070443630218506,23.16372299194336,410,83,68,61,63,339,14,667,52,340,10,325,56,318,61,320,64,596,3,595,50,268,4,253,52,246,61,248,15,524
0.0,-10.58108901977539,139.86520385742188,5.244913336355239e-05,44.4904899597168,0.019528253003954887,0.003369467332959175,15.236660957336426,628,0,367,0,0,29,0,631,0,3,0,370,0,3,0,3,3,32,0,628,0,0,0,367,0,0,0,0,0,29
0.0,-3.044607162475586,35.93769073486328,0.7380243539810181,13.661417961120605,2.4221031665802,0.14370673894882202,7.382003307342529,399,69,303,12,15,226,3,538,67,208,19,442,12,151,15,154,23,365,0,519,67,189,18,423,12,132,15,135,8,346
0.0,-10.4824857711792,167.34202575683594,0.5754152536392212,35.719627380371094,0.27891474962234497,2.009892702102661,27.123369216918945,601,38,228,16,31,110,7,727,30,164,19,354,14,142,28,157,28,236,2,691,28,128,10,318,14,106,27,121,9,200
0.0,-6.272673606872559,24.71710205078125,0.054167937487363815,12.661163330078125,0.019197309389710426,0.16417688131332397,8.74669361114502,385,39,252,3,25,320,1,417,11,71,3,284,3,35,14,57,0,352,1,417,11,71,3,284,3,35,14,57,0,352
0.0,-6.952130317687988,131.5057373046875,4.967302083969116e-05,56.50347900390625,0.010638453997671604,0.0016637049848213792,8.2452392578125,581,0,421,0,0,22,0,581,0,0,0,421,0,0,0,0,0,22,0,581,0,0,0,421,0,0,0,0,0,22
0.0,-4.727139949798584,8.018815994262695,0.7241371273994446,12.417519569396973,0.20855233073234558,1.459233045578003,9.914875984191895,229,45,397,5,47,301,0,319,23,135,0,487,5,95,39,137,23,391,0,301,22,117,0,469,5,77,38,119,7,373
0.0,-1.4099762439727783,2.5716419219970703,2.130434989929199,17.47814178466797,0.9141179323196411,3.5600736141204834,14.889853477478027,202,106,272,19,57,368,5,479,99,383,11,549,19,296,55,334,88,645,3,403,96,307,9,473,18,220,54,258,21,569
0.0,-5.787779331207275,17.44085693359375,0.6311495900154114,14.349180221557617,0.25594842433929443,0.26274099946022034,20.164348602294922,444,23,169,9,1,378,2,538,22,117,2,263,9,103,1,95,58,472,0,484,21,63,0,209,9,49,1,41,9,418
0.0,-4.376271724700928,14.693620681762695,0.0029249798972159624,7.489760398864746,0.008942784741520882,0.000986573868431151,3.286262035369873,448,55,259,0,4,258,13,545,55,152,22,356,0,97,4,101,3,355,5,525,55,132,13,336,0,77,4,81,0,335
0.0,-4.984386444091797,5.212635040283203,0.6051070690155029,5.25521993637085,0.1132725402712822,0.7463799118995667,18.665206909179688,313,106,265,3,17,320,11,449,50,242,8,401,2,139,17,153,48,456,6,387,49,180,2,339,2,77,14,91,1,394
0.0,-2.4512252807617188,1.022197961807251,0.2727065682411194,3.125393867492676,0.14227715134620667,0.17113204300403595,9.373676300048828,283,85,240,18,19,379,1,391,38,193,14,348,3,126,19,127,33,487,1,351,38,153,4,308,2,86,19,87,4,447
0.0,-8.197010040283203,56.81794738769531,0.0009786622831597924,35.73067092895508,0.016537483781576157,0.002542220987379551,4.639280796051025,440,10,570,0,0,4,0,441,0,11,1,571,0,1,0,1,0,5,0,440,0,10,0,570,0,0,0,0,0,4
0.0,-6.253570079803467,20.058591842651367,0.0022015543654561043,12.578736305236816,0.025107569992542267,0.003670455887913704,5.590163230895996,295,40,550,0,5,134,0,306,3,51,3,561,0,11,2,16,3,145,0,302,3,47,1,557,0,7,2,12,1,141
0.0,-7.076197147369385,7.579563617706299,0.0,3.1470139026641846,0.010889681056141853,0.00043685940909199417,52.31974792480469,232,0,68,0,0,724,0,233,0,1,0,69,0,1,0,1,1,725,0,232,0,0,0,68,0,0,0,0,0,724
0.0,-3.1513538360595703,24.314598083496094,0.01066411193460226,12.626642227172852,0.054177504032850266,0.032162126153707504,0.9354215860366821,504,27,391,0,15,87,3,530,7,53,2,417,0,26,12,41,2,113,1,526,7,49,1,413,0,22,12,37,1,109
0.0,-5.215607166290283,21.6723575592041,0.0006312260520644486,16.582599639892578,0.050869666039943695,0.008249211125075817,5.967480182647705,368,4,472,0,6,174,0,372,0,8,2,476,0,4,2,10,0,178,0,372,0,8,2,476,0,4,2,10,0,178
0.0,-2.0658135414123535,0.27491557598114014,0.0,0.45676252245903015,0.003099213121458888,0.00022587712737731636,4.120319843292236,704,0,79,0,0,241,0,705,0,1,0,80,0,1,0,1,1,242,0,704,0,0,0,79,0,0,0,0,0,241
0.0,-6.9429450035095215,19.704513549804688,0.09813991189002991,36.495758056640625,0.019479786977171898,0.30138683319091797,10.471046447753906,419,7,344,3,9,242,3,456,7,44,8,381,3,40,8,46,8,279,0,439,6,27,6,364,3,23,5,29,0,262
0.0,-4.656477928161621,3.9022445678710938,0.0055837007239460945,6.390044212341309,0.2050856202840805,0.0016103106318041682,18.95197296142578,258,5,224,19,0,518,1,296,4,43,7,262,17,57,0,38,9,556,0,284,4,31,5,250,16,45,0,26,1,544
0.0,-2.3136403560638428,1.445269227027893,0.0012406556634232402,12.377578735351562,0.01217833161354065,0.00044393882853910327,2.0598013401031494,144,0,669,0,0,211,0,145,0,1,0,670,0,1,0,1,1,212,0,144,0,0,0,669,0,0,0,0,0,211
0.0,-4.754274368286133,18.43201446533203,0.0,24.376220703125,0.004198858048766851,0.000571459240745753,3.716249465942383,591,0,198,0,0,235,0,591,0,0,0,198,0,0,0,0,0,235,0,591,0,0,0,198,0,0,0,0,0,235
0.0,-1.940149188041687,27.254650115966797,4.078817844390869,29.407773971557617,2.323983669281006,3.391683578491211,12.577262878417969,326,81,201,52,41,323,6,576,80,331,11,451,40,302,41,291,72,573,4,505,79,260,0,380,40,231,40,220,16,502
0.0,-5.927711486816406,10.003439903259277,0.7735960483551025,5.003209590911865,0.3064270615577698,0.6239035129547119,10.484212875366211,439,33,98,13,12,429,2,545,33,139,5,204,11,119,12,118,43,535,1,507,33,101,3,166,9,81,11,80,11,497
0.0,-6.436196804046631,91.78128814697266,0.0037364179734140635,65.91202545166016,0.03071761503815651,0.0057742600329220295,2.41172194480896,538,1,481,0,2,2,3,549,0,12,6,492,0,11,2,13,0,13,0,541,0,4,1,484,0,3,2,5,0,5
0.0,-1.325811505317688,0.04449433460831642,0.0,0.7897705435752869,0.00314559624530375,0.0003345574368722737,1.502475380897522,594,0,85,0,0,345,0,594,0,0,0,85,0,0,0,0,0,345,0,594,0,0,0,85,0,0,0,0,0,345
0.0,-4.322324275970459,7.94162654876709,0.3048771023750305,3.8279032707214355,0.02555677480995655,0.6325448751449585,25.613859176635742,357,10,119,0,7,531,2,380,10,33,1,142,0,23,7,30,3,554,2,374,7,27,0,136,0,17,7,24,1,548
0.0,-4.003769397735596,11.065017700195312,0.018703101202845573,7.604026794433594,0.012983704917132854,0.017276473343372345,3.384328842163086,525,28,226,0,9,236,0,549,13,52,1,250,0,24,9,33,1,260,0,547,13,50,0,248,0,22,9,31,0,258
0.0,-5.654586315155029,5.3002028465271,0.016088686883449554,8.232831954956055,0.02974405139684677,0.10464245080947876,23.490530014038086,190,36,309,0,28,461,0,278,36,124,9,397,0,88,25,116,18,549,0,264,36,110,6,383,0,74,25,102,7,535
0.0,-4.548989772796631,9.198575019836426,0.047375671565532684,14.72028923034668,0.08046988397836685,0.027068670839071274,13.205924987792969,223,29,405,13,8,346,0,272,16,78,6,454,9,62,8,57,10,395,0,262,16,68,4,444,8,52,8,47,3,385
0.0,-4.673717021942139,10.017617225646973,0.02695794217288494,13.30661392211914,0.06528143584728241,0.0009018349228426814,7.555598735809326,327,18,415,4,1,259,2,353,5,44,10,441,4,30,1,27,4,285,1,345,3,36,7,433,4,22,1,19,2,277
0.0,-6.1484761238098145,24.02830696105957,0.002300562337040901,18.09665870666504,0.025961101055145264,0.010418374091386795,22.815160751342773,254,10,302,3,11,444,0,301,10,57,19,349,3,50,11,58,4,491,0,293,10,49,12,341,3,42,11,50,3,483
0.0,-1.7593228816986084,2.656881809234619,5.1023759841918945,3.3271420001983643,1.8705670833587646,6.294675350189209,30.730579376220703,205,86,50,45,64,574,2,511,81,392,4,356,38,351,64,370,117,880,0,417,74,298,0,262,36,257,64,276,38,786
0.0,-6.417727947235107,8.574520111083984,0.002584232483059168,9.030205726623535,0.008848224766552448,0.007283458020538092,20.019804000854492,169,22,321,0,8,504,6,254,22,107,32,406,0,85,8,93,17,589,4,231,22,84,22,383,0,62,8,70,6,566
0.0,-5.934797763824463,2.360142469406128,0.12246686965227127,3.6027679443359375,0.10483410209417343,0.07869984209537506,17.262147903442383,544,0,102,0,2,376,1,595,0,51,5,153,0,51,2,53,43,427,1,551,0,7,2,109,0,7,1,9,3,383
0.0,-6.058071136474609,8.414851188659668,1.1520377483975608e-05,10.938600540161133,0.013592574745416641,0.0005991642829030752,25.829729080200195,353,1,176,0,0,494,0,355,1,3,0,178,0,2,0,2,1,496,0,354,1,2,0,177,0,1,0,1,0,495
0.0,-5.166072368621826,16.436737060546875,0.005856355652213097,18.955780029296875,0.024701587855815887,0.0032398696057498455,10.089545249938965,305,3,428,0,0,288,0,312,1,10,1,435,0,7,0,7,5,295,0,307,1,5,0,430,0,2,0,2,1,290
0.0,-1.875291347503662,4.0060272216796875,2.1682779788970947,4.461818218231201,3.787203550338745,1.8208037614822388,32.54266357421875,208,93,78,63,30,552,5,566,90,451,6,436,63,421,29,388,165,910,1,401,82,286,2,271,60,256,25,223,23,745
0.0,-7.64337158203125,56.76746368408203,0.007317166775465012,31.27956771850586,0.012193470261991024,0.016531439498066902,9.272239685058594,424,49,356,0,6,189,0,437,6,62,2,369,0,13,5,19,0,202,0,435,6,60,0,367,0,11,5,17,0,200
0.0,-7.6143622398376465,14.218300819396973,1.1447827816009521,9.426289558410645,1.071927547454834,1.6357771158218384,30.196104049682617,288,54,100,55,27,500,3,514,46,280,11,326,41,281,27,253,98,726,2,406,42,172,3,218,39,173,26,145,6,618
0.0,-7.810747146606445,94.20917510986328,0.017937486991286278,24.047733306884766,0.009396589361131191,0.038592953234910965,28.788423538208008,541,0,209,0,0,274,1,543,0,2,0,211,0,2,0,2,1,276,0,541,0,0,0,209,0,0,0,0,0,274
0.0,-1.565669059753418,0.33959782123565674,2.449413537979126,1.3265141248703003,1.0884824991226196,0.5776211619377136,31.884462356567383,67,172,78,11,74,622,1,391,133,496,6,402,11,335,73,398,100,946,1,307,129,412,2,318,11,251,72,314,25,862
0.0,-4.38065242767334,1.3074023723602295,0.11462896317243576,4.002859592437744,0.05992848798632622,0.27018624544143677,21.268800735473633,192,15,113,8,8,688,1,267,9,90,2,188,7,83,5,83,51,763,1,217,6,40,1,138,7,33,5,33,5,713
0.0,-2.300459384918213,0.6610039472579956,0.8766207695007324,0.29304903745651245,1.6501725912094116,2.65165376663208,38.336570739746094,321,28,41,30,34,570,3,518,24,225,2,238,30,227,30,231,108,767,2,405,21,112,2,125,30,114,27,118,2,654
0.0,-7.427825450897217,52.150901794433594,7.088763231877238e-05,34.861083984375,0.0198623426258564,0.00022554019233211875,4.521092414855957,402,5,488,0,0,129,1,410,5,13,1,496,0,8,0,8,1,137,0,407,5,10,0,493,0,5,0,5,0,134
0.0,-7.096248626708984,99.59127807617188,0.2968885004520416,50.67942810058594,0.04435867443680763,0.40749800205230713,1.6527142524719238,568,18,414,4,8,12,9,609,11,59,4,455,4,45,8,49,5,53,1,596,10,46,1,442,4,32,8,36,4,40
0.0,-4.424692630767822,5.490589141845703,0.6200990080833435,4.7798991203308105,0.046313632279634476,0.6713992953300476,18.66904640197754,334,57,102,12,35,484,9,470,40,193,8,238,9,148,28,171,42,620,0,421,37,144,2,189,9,99,27,122,12,571
0.0,-8.934835433959961,142.3665771484375,0.00019749584316741675,39.373104095458984,0.020711824297904968,0.0019764092285186052,8.939081192016602,661,2,357,0,0,4,0,661,0,2,0,357,0,0,0,0,0,4,0,661,0,2,0,357,0,0,0,0,0,4
0.0,-4.425352573394775,7.343745231628418,0.42309966683387756,5.060775279998779,0.06957288086414337,0.1281999945640564,13.941954612731934,220,165,197,4,24,414,17,497,150,442,46,474,3,281,24,301,37,691,8,437,149,382,24,414,3,221,24,241,9,631
0.0,0.008173711597919464,16.193950653076172,3.643311023712158,9.227188110351562,1.6945892572402954,1.046402096748352,3.7769529819488525,453,134,144,45,32,216,16,718,125,399,20,409,38,310,30,297,36,481,8,672,120,353,11,363,37,264,30,251,13,435
0.0,-3.1420884132385254,4.428974628448486,0.767594575881958,3.072643280029297,0.7214105725288391,0.06551934778690338,11.601461410522461,488,64,178,32,2,260,4,570,24,146,4,260,32,114,0,84,18,342,3,547,24,123,1,237,30,91,0,61,1,319
0.0,-4.877831935882568,27.313383102416992,0.20491348206996918,15.587310791015625,0.7326460480690002,0.01885637268424034,9.420656204223633,482,40,233,49,0,220,4,566,16,124,7,317,48,133,0,84,9,304,0,542,16,100,0,293,44,109,0,60,0,280
1.0,12.298792839050293,55.22398376464844,14.720254898071289,7.532811641693115,14.885201454162598,19.054262161254883,2.1027755737304688,457,255,119,53,105,35,27,905,248,703,13,567,48,501,99,553,13,483,6,865,248,663,7,527,47,461,97,513,3,443
0.0,-5.8325066566467285,45.469512939453125,0.2811950147151947,32.834774017333984,0.09065129607915878,0.5336401462554932,9.361268043518066,393,75,383,6,30,137,10,504,29,186,13,494,6,117,29,141,24,248,6,471,29,153,3,461,6,84,28,108,6,215
0.0,-6.088654041290283,52.648529052734375,0.8479057550430298,13.821866989135742,0.03721420466899872,0.16319265961647034,7.406724452972412,431,120,220,1,6,246,8,526,65,215,2,315,1,96,5,101,14,341,1,505,64,194,1,294,1,75,5,80,2,320
0.0,-0.9278554916381836,4.8407979011535645,0.4312478303909302,1.7170169353485107,0.1609739512205124,0.2910764813423157,0.9916972517967224,616,60,139,32,10,167,11,725,37,169,12,248,32,141,8,119,9,276,1,699,36,143,4,222,31,115,8,93,3,250
0.0,-7.823886871337891,11.140570640563965,0.011195745319128036,5.028224468231201,0.02071615867316723,0.09538035094738007,22.505325317382812,384,4,207,4,1,424,0,415,2,35,0,238,0,35,1,32,28,455,0,389,2,9,0,212,0,9,1,6,2,429
0.0,5.389225006103516,83.1065444946289,8.859673500061035,42.454566955566406,12.944035530090332,6.0524091720581055,7.467198371887207,486,94,345,45,20,34,15,694,93,302,34,553,45,253,20,228,1,242,3,656,93,264,9,515,45,215,20,190,0,204
1.0,5.878320217132568,25.74019432067871,7.147310256958008,38.16837692260742,15.923659324645996,4.202073097229004,1.039199709892273,228,57,536,76,42,85,18,428,53,257,28,736,60,276,37,242,4,285,3,390,53,219,12,698,58,238,35,204,1,247
0.0,-3.3441481590270996,6.799083709716797,1.4224551916122437,12.978702545166016,2.0006372928619385,2.016953706741333,19.871126174926758,114,66,361,24,37,422,2,285,44,237,21,532,19,195,36,208,49,593,1,221,43,173,8,468,15,131,34,144,6,529
0.0,-5.863970756530762,76.98695373535156,0.8321236968040466,22.323522567749023,0.7338869571685791,0.606614887714386,12.81547737121582,517,25,223,14,18,227,3,612,24,120,3,318,10,109,18,113,37,322,0,580,24,88,0,286,10,77,18,81,11,290
